Link,Цена,Пешком до метро,Станция метро,Адрес,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Ремонт,Год постройки,Строительная серия,Тип дома,Аварийность,доп инфа
https://www.cian.ru/rent/flat/301181367/,40000,14 мин.,Кунцевская,"['Москва', 'Истринская ул.', '10К1']","32,7",20,8,"2,64 м",1 совмещенный,,Косметический,1968,,,Нет,"Сдается 1-комн. квартира, 32,7 м²"
https://www.cian.ru/rent/flat/286548295/,ID,12 мин.,Аминьевская,"['Москва', 'ЗАО', 'р-н Очаково-Матвеевское', 'Аминьевское ш.', '5']",15,10,,3 м,1 совмещенный,,Дизайнерский,,,Кирпичный,,"Сдается Студия, 15 м²"
https://www.cian.ru/rent/flat/301439657/,40000,19 мин.,Аэропорт Внуково,"['Москва', 'Кокошкино дп', 'ул. Стожарова', '11']",35,,14,,1 совмещенный,,Дизайнерский,2023,Индивидуальный проект,Блочный,Нет,"Сдается 1-комн. квартира, 35 м²"
https://www.cian.ru/rent/flat/301969618/,40000,22 мин.,Апрелевка,"['Москва', 'Новофедоровское поселение', 'ул. Генерала Донскова', '25к4']","40,7","18,6","12,6",,"1 совмещенный, 1 раздельный",,Дизайнерский,2022,Индивидуальный проект,Панельный,Нет,"Сдается 1-комн. квартира, 40,7 м²"
https://www.cian.ru/rent/flat/295071796/,ID,13 мин.,Строгино,"['Москва', 'ЗАО', 'р-н Кунцево', '№ 100 квартал', '1к3']","23,2","18,5",2,,,,Евроремонт,2022,,,Нет,"Сдается Студия, 23,2 м²"
https://www.cian.ru/rent/flat/302048548/,41000,17 мин.,Беляево,"['Москва', 'ул. Островитянова', '45К1']","33,5",,8,"2,64 м",1 совмещенный,1 балкон,Евроремонт,1972,1-515,Панельный,Нет,"Сдается 1-комн. квартира, 33,5 м²"
https://www.cian.ru/rent/flat/301947735/,ID,11 мин.,Зеленоград — Крюково,"['Москва', 'ЗелАО', 'р-н Старое Крюково', 'Зеленоград', 'мкр. 8-й', 'к848']","38,2",19,9,"2,8 м",1 раздельный,1 балкон,Евроремонт,2013,Индивидуальный проект,Монолитный,Нет,"Сдается 1-комн. квартира, 38,2 м²"
https://www.cian.ru/rent/flat/301880484/,40000,5 мин.,Новогиреево,"['Москва', 'Саянская ул.', '15К2']",39,20,10,"2,64 м",,1 лоджия,Евроремонт,1975,И-209А,Блочный,Нет,"Сдается 1-комн. квартира, 39 м²"
https://www.cian.ru/rent/flat/299401881/,43300,12 мин.,Сходненская,"['Москва', 'СЗАО', 'р-н Южное Тушино', 'ул. Фабрициуса', '27К2']",30,,,"2,77 м",1 совмещенный,,Косметический,1965,1-511,Монолитный,Нет,"Сдается 1-комн. квартира, 30 м²"
https://www.cian.ru/rent/flat/298717358/,43000,8 мин.,Аннино,"['Москва', 'Варшавское ш.', '141к9']",23,,,"2,8 м",1 совмещенный,,Косметический,2017,,,Нет,"Сдается Студия, 23 м²"
https://www.cian.ru/rent/flat/301872750/,43000,10 мин.,Крымская,"['Москва', 'Большая Черемушкинская ул.', '11К1']",36,18,7,"2,6 м",1 совмещенный,1 балкон,Косметический,1966,Индивидуальный проект,Кирпичный,Нет,"Сдается 1-комн. квартира, 36 м²"
https://www.cian.ru/rent/flat/289253623/,Сергей,18 мин.,Бульвар Рокоссовского,"['Москва', 'ВАО', 'р-н Метрогородок', 'Открытое ш.', '17К13']",33,20,6,"2,64 м",1 совмещенный,1 балкон,Косметический,1966,II-18,Блочный,Нет,"Сдается 1-комн. квартира, 33 м²"
https://www.cian.ru/rent/flat/301598760/,43000,8 мин.,Щёлковская,"['Москва', 'Щелковское ш.', '77К2']",33,,10,,1 совмещенный,1 балкон,Косметический,1967,,Блочный,Нет,"Сдается 1-комн. квартира, 33 м²"
https://www.cian.ru/rent/flat/302124189/,44000,9 мин.,Щукинская,"['Москва', 'Новощукинская ул.', '14']",38,20,9,"2,7 м",1 совмещенный,1 балкон,Косметический,1965,,Монолитный,Нет,"Сдается 1-комн. квартира, 38 м²"
https://www.cian.ru/rent/flat/302085720/,44000,17 мин.,Молодёжная,"['Москва', 'ЗАО', 'р-н Кунцево', 'Кунцевская ул.', '1']",38,19,"8,5","2,64 м",1 совмещенный,1 балкон,Косметический,1982,Индивидуальный проект,Панельный,Нет,"Сдается 1-комн. квартира, 38 м²"
https://www.cian.ru/rent/flat/282216540/,45000,5 мин.,Коммунарка,"['Москва', 'Сосенское поселение', 'просп. Куприна', '24к3']",50,20,20,,,,Евроремонт,2021,,Панельный,Нет,"Сдается 2-комн. квартира, 50 м²"
https://www.cian.ru/rent/flat/301410643/,45000,6 мин.,Улица Скобелевская,"['Москва', 'Ливенская ул.', '6']",43,27,"8,9",,1 раздельный,1 лоджия,Косметический,1977,II-49,Панельный,Нет,"Сдается 2-комн. квартира, 43 м²"
https://www.cian.ru/rent/flat/235833377/,45000,12 мин.,Братиславская,"['Москва', 'Новомарьинская ул.', '16К1']",39,"19,5","8,5","2,64 м",1 совмещенный,1 балкон,Евроремонт,1995,П-44,Панельный,Нет,"Сдается 1-комн. квартира, 39 м²"
https://www.cian.ru/rent/flat/301455043/,45000,11 мин.,Южная,"['Москва', 'Кировоградская ул.', '4К2']",42,26,7,"2,64 м",1 раздельный,,Косметический,1969,1-515,,Нет,"Сдается 2-комн. квартира, 42 м²"
https://www.cian.ru/rent/flat/302167772/,45000,14 мин.,Савёловская,"['Москва', 'ул. 2-я Бебеля', '38к1']",40,,,3 м,1 совмещенный,,Евроремонт,1957,Индивидуальный проект,Кирпичный,Нет,"Сдается 1-комн. квартира, 40 м²"
https://www.cian.ru/rent/flat/302105052/,45000,16 мин.,Люблино,"['Москва', 'ул. Верхние Поля', '38К1']",38,22,8,"2,64 м",1 совмещенный,1 лоджия,Евроремонт,2002,П-44Т,Панельный,Нет,"Сдается 1-комн. квартира, 38 м²"
https://www.cian.ru/rent/flat/301890138/,42000,11 мин.,Солнцево,"['Москва', 'Солнцевский просп.', '11']","38,8",21,9,"2,64 м",1 раздельный,2 балкона,Косметический,1982,П-46,Панельный,Нет,"Сдается 1-комн. квартира, 38,8 м²"
https://www.cian.ru/rent/flat/272629342/,45000,4 мин.,Автозаводская,"['Москва', 'Автозаводская ул.', '17К1']",20,17,2,3 м,1 совмещенный,,Дизайнерский,,,Сталинский,,"Сдается Студия, 20 м²"
https://www.cian.ru/rent/flat/302127541/,45000,9 мин.,Волжская,"['Москва', 'ул. Чистова', '16к4']",38,18,10,"3,05 м",1 совмещенный,1 балкон,Евроремонт,2013,Индивидуальный проект,Монолитный,Нет,"Сдается 1-комн. квартира, 38 м²"
https://www.cian.ru/rent/flat/302097957/,45000,8 мин.,Долгопрудная,"['Москва', 'Долгопрудная аллея', '14к4']",37,,12,"2,7 м",1 совмещенный,1 лоджия,Евроремонт,2019,Индивидуальный проект,Панельный,Нет,"Сдается 1-комн. квартира, 37 м²"
https://www.cian.ru/rent/flat/302098186/,Алексей,10 мин.,Кузьминки,"['Москва', 'ЮВАО', 'р-н Кузьминки', 'ул. Маршала Чуйкова', '7К1']",32,21,6,"2,64 м",1 совмещенный,1 балкон,Косметический,1964,II-18,Блочный,Нет,"Сдается 1-комн. квартира, 32 м²"
https://www.cian.ru/rent/flat/256914185/,Ринат,17 мин.,Бабушкинская,"['Москва', 'СВАО', 'р-н Лосиноостровский', 'Магаданская ул.', '8']",47,31,7,"2,65 м",1 совмещенный,,Косметический,1963,Индивидуальный проект,Кирпичный,Нет,"Сдается 2-комн. квартира, 47 м²"
https://www.cian.ru/rent/flat/301952023/,45000,7 мин.,Царицыно,"['Москва', 'ЮАО', 'р-н Бирюлево Восточное', 'Лебедянская ул.', '12К1']","52,1","30,5",10,,1 раздельный,1 балкон,Евроремонт,1983,П-47,Панельный,Нет,"Сдается 2-комн. квартира, 52,1 м²"
https://www.cian.ru/rent/flat/302052042/,45000,11 мин.,Кузьминки,"['Москва', 'Окская ул.', '28К2']",20,,,"2,5 м",1 совмещенный,,Евроремонт,1971,1-300,,Нет,"Сдается Студия, 20 м²"
https://www.cian.ru/rent/flat/302170697/,45000,11 мин.,Некрасовка,"['Москва', 'Покровская ул.', '17к2']",37,17,"8,5","2,64 м",1 совмещенный,1 лоджия,Евроремонт,2018,,Панельный,Нет,"Сдается 1-комн. квартира, 37 м²"
https://www.cian.ru/rent/flat/301143097/,ID,17 мин.,Текстильщики,"['Москва', 'ЮВАО', 'р-н Текстильщики', 'Волжский бул.', '4К1']",39,,6,"2,64 м",1 раздельный,1 балкон,Косметический,1969,II-18-01/12,Блочный,Нет,"Сдается 2-комн. квартира, 39 м²"
https://www.cian.ru/rent/flat/301622915/,45000,9 мин.,Автозаводская,"['Москва', 'ул. Трофимова', '4А']","43,4","28,9","6,5","2,64 м",1 совмещенный,1 балкон,Косметический,1962,,Кирпичный,Нет,"Сдается 2-комн. квартира, 43,4 м²"
https://www.cian.ru/rent/flat/281333819/,ID,6 мин.,Царицыно,"['Москва', 'ЮАО', 'р-н Царицыно', 'Ереванская ул.', '12К4']",41,30,6,"2,48 м",1 раздельный,,Косметический,1965,1-510,Блочный,Нет,"Сдается 2-комн. квартира, 41 м²"
https://www.cian.ru/rent/flat/228202673/,46900,6 мин.,Окружная,"['Москва', 'Гостиничная ул.', '10К5']",22,12,6,"3,3 м",1 совмещенный,,Дизайнерский,2019,,Монолитный,Нет,"Сдается Апартаменты-студия, 22 м²"
